subject,experiment,wrote_notes,enc_modality,ret_modality,plis,pli_recency
MTK0727,1,1,a,a,0.0,
MTK0728,1,0,v,v,0.14285714285714285,0.0
MTK0728,1,0,v,a,0.375,0.0
MTK0728,1,0,a,v,0.0,
MTK0728,1,0,a,a,0.0,
MTK0729,1,0,v,v,0.0,
MTK0729,1,0,v,a,0.0,
MTK0729,1,0,a,v,0.0,
MTK0729,1,0,a,a,0.0,
MTK0730,1,0,v,v,0.0,
MTK0730,1,0,v,a,0.0,
MTK0730,1,0,a,v,0.0,
MTK0730,1,0,a,a,0.0,
MTK0731,1,0,v,v,0.42857142857142855,0.27272727272727276
MTK0731,1,0,v,a,0.16666666666666666,0.0
MTK0731,1,0,a,v,0.25,0.5555555555555556
MTK0731,1,0,a,a,0.7142857142857143,0.375
MTK0732,1,0,v,v,0.0,
MTK0732,1,0,v,a,0.0,
MTK0732,1,0,a,v,0.0,
MTK0732,1,0,a,a,0.0,
MTK0733,1,1,v,v,0.0,
MTK0733,1,1,v,a,0.0,
MTK0733,1,1,a,v,0.0,
MTK0733,1,1,a,a,0.0,
MTK0734,1,0,v,v,0.0,
MTK0734,1,0,v,a,0.0,
MTK0734,1,0,a,v,0.0,
MTK0734,1,0,a,a,0.0,
MTK0735,1,0,v,v,0.14285714285714285,0.0
MTK0735,1,0,v,a,0.0,
MTK0735,1,0,a,v,0.0,
MTK0735,1,0,a,a,0.14285714285714285,0.0
MTK0736,1,1,v,v,0.0,
MTK0736,1,1,v,a,0.0,
MTK0736,1,1,a,v,0.0,
MTK0736,1,1,a,a,0.0,
MTK0737,1,0,v,v,0.0,
MTK0737,1,0,v,a,0.0,
MTK0737,1,0,a,v,0.3333333333333333,0.2
MTK0737,1,0,a,a,0.14285714285714285,0.0
MTK0738,1,0,v,v,0.0,
MTK0738,1,0,v,a,0.0,
MTK0738,1,0,a,v,0.0,
MTK0738,1,0,a,a,0.14285714285714285,0.0
MTK0739,1,1,v,v,0.14285714285714285,1.0
MTK0739,1,1,v,a,0.0,
MTK0739,1,1,a,v,0.25,1.0
MTK0739,1,1,a,a,0.14285714285714285,0.0
MTK0740,1,0,v,v,0.0,
MTK0740,1,0,v,a,0.25,0.0
MTK0740,1,0,a,v,0.0,
MTK0740,1,0,a,a,0.14285714285714285,0.0
MTK0741,1,0,v,v,0.0,
MTK0741,1,0,v,a,0.0,
MTK0741,1,0,a,v,0.0,
MTK0741,1,0,a,a,0.14285714285714285,1.0
MTK0742,1,0,v,v,0.5714285714285714,0.0
MTK0742,1,0,v,a,0.0,
MTK0742,1,0,a,v,0.8571428571428571,0.05063291139240506
MTK0742,1,0,a,a,0.5714285714285714,0.18181818181818182
MTK0744,1,0,v,v,1.4285714285714286,0.0
MTK0744,1,0,v,a,0.125,0.0
MTK0744,1,0,a,v,0.0,
MTK0744,1,0,a,a,0.2857142857142857,0.0
MTK0745,1,1,v,v,0.0,
MTK0745,1,1,v,a,0.0,
MTK0745,1,1,a,v,0.0,
MTK0745,1,1,a,a,0.0,
MTK0746,1,0,v,v,0.0,
MTK0746,1,0,v,a,0.0,
MTK0746,1,0,a,v,0.0,
MTK0746,1,0,a,a,0.14285714285714285,0.0
MTK0747,1,0,v,v,0.14285714285714285,1.0
MTK0747,1,0,v,a,0.0,
MTK0747,1,0,a,v,0.0,
MTK0747,1,0,a,a,0.0,
MTK0748,1,1,v,v,0.14285714285714285,0.0
MTK0748,1,1,v,a,0.0,
MTK0748,1,1,a,v,0.0,
MTK0748,1,1,a,a,0.14285714285714285,0.0
MTK0750,1,0,v,v,0.42857142857142855,1.0
MTK0750,1,0,v,a,0.0,
MTK0750,1,0,a,v,0.2857142857142857,1.0
MTK0750,1,0,a,a,0.14285714285714285,1.0
MTK0751,1,1,v,v,0.0,
MTK0751,1,1,v,a,0.5,0.4444444444444445
MTK0751,1,1,a,v,0.0,
MTK0751,1,1,a,a,0.0,
MTK0752,1,1,v,v,0.0,
MTK0752,1,1,v,a,0.0,
MTK0752,1,1,a,v,0.0,
MTK0752,1,1,a,a,0.0,
MTK0753,1,0,v,v,0.14285714285714285,0.0
MTK0753,1,0,v,a,0.0,
MTK0753,1,0,a,v,0.0,
MTK0753,1,0,a,a,0.0,
MTK0755,1,0,v,v,0.2857142857142857,0.6000000000000001
MTK0755,1,0,v,a,0.125,1.0
MTK0755,1,0,a,v,0.0,
MTK0755,1,0,a,a,0.0,
MTK0756,1,0,v,v,0.0,
MTK0756,1,0,v,a,0.0,
MTK0756,1,0,a,v,0.0,
MTK0756,1,0,a,a,0.0,
MTK0758,1,0,v,v,0.0,
MTK0758,1,0,v,a,0.125,0.0
MTK0758,1,0,a,v,0.5,1.0
MTK0758,1,0,a,a,0.14285714285714285,0.0
MTK0759,1,0,v,v,0.0,
MTK0759,1,0,v,a,0.0,
MTK0759,1,0,a,v,0.0,
MTK0759,1,0,a,a,0.0,
MTK0760,1,0,v,v,0.0,
MTK0760,1,0,v,a,0.0,
MTK0760,1,0,a,v,0.0,
MTK0760,1,0,a,a,0.14285714285714285,0.0
MTK0761,1,0,v,v,0.0,
MTK0761,1,0,v,a,0.0,
MTK0761,1,0,a,v,0.0,
MTK0761,1,0,a,a,0.0,
MTK0762,1,0,v,v,0.0,
MTK0762,1,0,v,a,0.4,0.5
MTK0762,1,0,a,v,0.125,1.0
MTK0762,1,0,a,a,0.14285714285714285,1.0
MTK0764,1,0,v,v,0.0,
MTK0764,1,0,v,a,0.0,
MTK0764,1,0,a,v,0.2,1.0
MTK0764,1,0,a,a,0.0,
MTK0765,1,0,v,v,0.0,
MTK0765,1,0,v,a,0.0,
MTK0765,1,0,a,v,0.0,
MTK0765,1,0,a,a,0.0,
MTK0767,1,0,v,v,0.14285714285714285,0.0
MTK0767,1,0,v,a,0.375,0.0
MTK0767,1,0,a,v,0.0,
MTK0767,1,0,a,a,0.0,
MTK0768,1,1,v,v,0.0,
MTK0768,1,1,v,a,0.0,
MTK0768,1,1,a,v,0.14285714285714285,0.0
MTK0768,1,1,a,a,0.0,
MTK0771,1,0,v,v,0.0,
MTK0771,1,0,v,a,0.0,
MTK0771,1,0,a,v,0.0,
MTK0771,1,0,a,a,0.14285714285714285,
MTK0774,1,1,v,v,0.0,
MTK0774,1,1,v,a,0.0,
MTK0774,1,1,a,v,0.0,
MTK0774,1,1,a,a,0.0,
MTK0775,1,0,v,v,0.0,
MTK0775,1,0,v,a,0.0,
MTK0775,1,0,a,v,0.0,
MTK0775,1,0,a,a,0.14285714285714285,0.0
MTK0776,1,0,v,v,0.0,
MTK0776,1,0,v,a,0.3333333333333333,1.0
MTK0776,1,0,a,v,0.125,1.0
MTK0776,1,0,a,a,0.0,
MTK0777,1,0,v,v,0.0,
MTK0777,1,0,v,a,0.0,
MTK0777,1,0,a,v,0.0,
MTK0777,1,0,a,a,0.0,
MTK0778,1,0,v,v,0.0,
MTK0778,1,0,v,a,0.125,1.0
MTK0778,1,0,a,v,0.2,1.0
MTK0778,1,0,a,a,0.14285714285714285,1.0
MTK0779,1,0,v,v,0.14285714285714285,1.0
MTK0779,1,0,v,a,0.0,
MTK0779,1,0,a,v,0.0,
MTK0779,1,0,a,a,0.14285714285714285,0.0
MTK0781,1,1,v,v,0.0,
MTK0781,1,1,v,a,0.25,0.0
MTK0781,1,1,a,v,0.2,1.0
MTK0781,1,1,a,a,0.0,
MTK0782,1,1,v,v,0.14285714285714285,1.0
MTK0782,1,1,v,a,0.0,
MTK0782,1,1,a,v,0.0,
MTK0782,1,1,a,a,0.0,
MTK0784,1,1,v,v,0.0,
MTK0784,1,1,v,a,0.14285714285714285,0.0
MTK0784,1,1,a,v,0.0,
MTK0784,1,1,a,a,0.14285714285714285,0.0
MTK0785,1,0,v,v,0.14285714285714285,1.0
MTK0785,1,0,v,a,0.0,
MTK0785,1,0,a,v,0.0,
MTK0785,1,0,a,a,0.0,
MTK0786,1,0,v,v,0.0,
MTK0786,1,0,v,a,0.16666666666666666,0.0
MTK0786,1,0,a,v,0.0,
MTK0786,1,0,a,a,0.0,
MTK0787,1,0,v,v,0.0,
MTK0787,1,0,v,a,0.0,
MTK0787,1,0,a,v,0.0,
MTK0787,1,0,a,a,0.2857142857142857,0.5
MTK0788,1,0,v,v,0.0,
MTK0788,1,0,v,a,0.0,
MTK0788,1,0,a,v,0.25,1.0
MTK0788,1,0,a,a,0.0,
MTK0790,1,0,v,v,0.0,
MTK0790,1,0,v,a,0.0,
MTK0790,1,0,a,v,0.14285714285714285,1.0
MTK0790,1,0,a,a,0.14285714285714285,0.0
MTK0791,1,0,v,v,0.0,
MTK0791,1,0,v,a,0.14285714285714285,0.0
MTK0791,1,0,a,v,0.0,
MTK0791,1,0,a,a,0.0,
MTK0793,1,1,v,v,0.0,
MTK0793,1,1,v,a,0.14285714285714285,0.0
MTK0793,1,1,a,v,0.0,
MTK0793,1,1,a,a,0.14285714285714285,0.0
MTK0796,1,0,v,v,0.0,
MTK0796,1,0,v,a,0.0,
MTK0796,1,0,a,v,0.25,0.0
MTK0796,1,0,a,a,0.0,
MTK0797,1,0,v,v,0.14285714285714285,1.0
MTK0797,1,0,v,a,0.0,
MTK0797,1,0,a,v,0.0,
MTK0797,1,0,a,a,0.0,
MTK0798,1,0,v,v,0.42857142857142855,0.4285714285714286
MTK0798,1,0,v,a,0.0,
MTK0798,1,0,a,v,0.2857142857142857,0.28571428571428575
MTK0798,1,0,a,a,0.14285714285714285,0.0
MTK0799,1,1,v,v,0.0,
MTK0799,1,1,v,a,0.0,
MTK0799,1,1,a,v,0.0,
MTK0799,1,1,a,a,0.8571428571428571,0.15789473684210528
MTK0800,1,0,v,v,0.0,
MTK0800,1,0,v,a,0.0,
MTK0800,1,0,a,v,0.125,0.0
MTK0800,1,0,a,a,0.14285714285714285,0.0
MTK0801,1,0,v,v,0.2857142857142857,1.0
MTK0801,1,0,v,a,0.14285714285714285,1.0
MTK0801,1,0,a,v,0.0,
MTK0801,1,0,a,a,0.0,
MTK0802,1,1,v,v,0.0,
MTK0802,1,1,v,a,0.125,0.0
MTK0802,1,1,a,v,0.0,
MTK0802,1,1,a,a,0.0,
MTK0804,1,0,v,v,0.0,
MTK0804,1,0,v,a,0.0,
MTK0804,1,0,a,v,0.0,
MTK0804,1,0,a,a,0.14285714285714285,0.0
MTK0806,1,0,v,v,0.0,
MTK0806,1,0,v,a,0.14285714285714285,0.0
MTK0806,1,0,a,v,0.0,
MTK0806,1,0,a,a,0.14285714285714285,1.0
MTK0807,1,0,v,v,0.14285714285714285,0.0
MTK0807,1,0,v,a,0.0,
MTK0807,1,0,a,v,0.16666666666666666,0.0
MTK0807,1,0,a,a,0.14285714285714285,0.0
MTK0808,1,0,v,v,0.14285714285714285,0.0
MTK0808,1,0,v,a,0.125,0.0
MTK0808,1,0,a,v,0.0,
MTK0808,1,0,a,a,0.14285714285714285,0.0
MTK0810,1,0,v,v,0.0,
MTK0810,1,0,v,a,0.2857142857142857,0.0
MTK0810,1,0,a,v,0.125,0.0
MTK0810,1,0,a,a,0.2857142857142857,0.4
MTK0811,1,0,v,v,0.0,
MTK0811,1,0,v,a,0.125,1.0
MTK0811,1,0,a,v,0.0,
MTK0811,1,0,a,a,0.0,
MTK0814,1,0,v,v,0.0,
MTK0814,1,0,v,a,0.2857142857142857,0.3333333333333333
MTK0814,1,0,a,v,0.0,
MTK0814,1,0,a,a,0.0,
MTK0815,1,0,v,v,0.0,
MTK0815,1,0,v,a,0.3333333333333333,0.0
MTK0815,1,0,a,v,0.0,
MTK0815,1,0,a,a,0.14285714285714285,0.0
MTK0817,1,1,v,v,0.0,
MTK0817,1,1,v,a,0.375,0.0
MTK0817,1,1,a,v,0.0,
MTK0817,1,1,a,a,0.42857142857142855,0.0
MTK0819,1,0,v,v,0.14285714285714285,0.0
MTK0819,1,0,v,a,0.0,
MTK0819,1,0,a,v,0.0,
MTK0819,1,0,a,a,0.0,
MTK0820,1,1,v,v,0.0,
MTK0820,1,1,v,a,0.0,
MTK0820,1,1,a,v,0.0,
MTK0820,1,1,a,a,0.0,
MTK0821,1,0,v,v,0.42857142857142855,0.8
MTK0821,1,0,v,a,0.0,
MTK0821,1,0,a,v,0.25,1.0
MTK0821,1,0,a,a,0.7142857142857143,0.0
MTK0822,1,0,v,v,0.2857142857142857,0.0
MTK0822,1,0,v,a,0.16666666666666666,0.0
MTK0822,1,0,a,v,0.125,0.0
MTK0822,1,0,a,a,0.14285714285714285,0.0
MTK0824,1,0,v,v,0.14285714285714285,0.0
MTK0824,1,0,v,a,0.0,
MTK0824,1,0,a,v,0.0,
MTK0824,1,0,a,a,0.42857142857142855,0.1111111111111111
MTK0825,1,0,v,v,0.14285714285714285,0.0
MTK0825,1,0,v,a,0.125,0.0
MTK0825,1,0,a,v,0.0,
MTK0825,1,0,a,a,0.0,
MTK0828,1,1,v,v,0.0,
MTK0828,1,1,v,a,0.0,
MTK0828,1,1,a,v,0.0,
MTK0828,1,1,a,a,0.0,
MTK0829,1,0,v,v,0.42857142857142855,0.25
MTK0829,1,0,v,a,0.2857142857142857,1.0
MTK0829,1,0,a,v,0.0,
MTK0829,1,0,a,a,0.42857142857142855,0.0
MTK0830,1,0,v,v,0.5714285714285714,0.34782608695652173
MTK0830,1,0,v,a,0.2857142857142857,0.375
MTK0830,1,0,a,v,0.125,1.0
MTK0830,1,0,a,a,0.2857142857142857,0.5
MTK0831,1,0,v,v,0.0,
MTK0831,1,0,v,a,0.0,
MTK0831,1,0,a,v,0.0,
MTK0831,1,0,a,a,0.14285714285714285,0.0
MTK0832,1,0,v,v,0.0,
MTK0832,1,0,v,a,0.125,1.0
MTK0832,1,0,a,v,0.0,
MTK0832,1,0,a,a,0.14285714285714285,0.0
MTK0833,1,0,v,v,0.0,
MTK0833,1,0,v,a,0.125,0.0
MTK0833,1,0,a,v,0.0,
MTK0833,1,0,a,a,0.2857142857142857,1.0
MTK0834,1,0,v,v,0.14285714285714285,0.0
MTK0834,1,0,v,a,0.0,
MTK0834,1,0,a,v,0.0,
MTK0834,1,0,a,a,0.0,
MTK0838,1,0,v,v,0.14285714285714285,1.0
MTK0838,1,0,v,a,0.14285714285714285,0.0
MTK0838,1,0,a,v,0.0,
MTK0838,1,0,a,a,0.0,
MTK0839,1,0,v,v,0.14285714285714285,1.0
MTK0839,1,0,v,a,0.0,
MTK0839,1,0,a,v,0.0,
MTK0839,1,0,a,a,0.0,
MTK0841,1,0,v,v,0.0,
MTK0841,1,0,v,a,0.0,
MTK0841,1,0,a,v,0.0,
MTK0841,1,0,a,a,0.42857142857142855,0.3846153846153846
MTK0842,1,0,v,v,0.0,
MTK0842,1,0,v,a,0.0,
MTK0842,1,0,a,v,0.0,
MTK0842,1,0,a,a,0.0,
MTK0843,1,0,v,v,0.0,
MTK0843,1,0,v,a,0.0,
MTK0843,1,0,a,v,0.0,
MTK0843,1,0,a,a,0.14285714285714285,0.0
MTK0844,1,1,v,v,0.0,
MTK0844,1,1,v,a,0.0,
MTK0844,1,1,a,v,0.125,0.0
MTK0844,1,1,a,a,0.14285714285714285,0.0
MTK0845,1,0,v,v,0.14285714285714285,0.0
MTK0845,1,0,v,a,0.0,
MTK0845,1,0,a,v,0.0,
MTK0845,1,0,a,a,0.14285714285714285,0.0
MTK0846,1,1,v,v,0.0,
MTK0846,1,1,v,a,0.125,0.0
MTK0846,1,1,a,v,0.0,
MTK0846,1,1,a,a,0.0,
MTK0848,1,0,v,v,0.0,
MTK0848,1,0,v,a,1.0,0.7142857142857143
MTK0848,1,0,a,v,0.375,0.2727272727272727
MTK0848,1,0,a,a,0.42857142857142855,0.6000000000000001
MTK0849,1,0,v,v,0.0,
MTK0849,1,0,v,a,0.0,
MTK0849,1,0,a,v,0.0,
MTK0849,1,0,a,a,0.0,
MTK0854,1,0,v,v,0.0,
MTK0854,1,0,v,a,0.14285714285714285,1.0
MTK0854,1,0,a,v,0.125,1.0
MTK0854,1,0,a,a,0.0,
MTK0855,1,0,v,v,0.14285714285714285,0.0
MTK0855,1,0,v,a,0.0,
MTK0855,1,0,a,v,0.0,
MTK0855,1,0,a,a,0.14285714285714285,0.0
MTK0856,1,0,v,v,0.0,
MTK0856,1,0,v,a,0.0,
MTK0856,1,0,a,v,0.125,1.0
MTK0856,1,0,a,a,0.14285714285714285,0.0
MTK0857,1,0,v,v,0.0,
MTK0857,1,0,v,a,0.14285714285714285,0.0
MTK0857,1,0,a,v,0.125,0.0
MTK0857,1,0,a,a,0.0,
MTK0860,1,0,v,v,0.14285714285714285,1.0
MTK0860,1,0,v,a,0.125,0.0
MTK0860,1,0,a,v,0.0,
MTK0860,1,0,a,a,0.0,
MTK0862,1,0,v,v,0.0,
MTK0862,1,0,v,a,0.0,
MTK0862,1,0,a,v,0.0,
MTK0862,1,0,a,a,0.0,
MTK0863,1,0,v,v,0.0,
MTK0863,1,0,v,a,0.0,
MTK0863,1,0,a,v,0.0,
MTK0863,1,0,a,a,0.0,
MTK0864,1,0,v,v,0.0,
MTK0864,1,0,v,a,0.2857142857142857,0.16666666666666669
MTK0864,1,0,a,v,0.0,
MTK0864,1,0,a,a,0.0,
MTK0865,1,0,v,v,0.2857142857142857,0.6000000000000001
MTK0865,1,0,v,a,0.14285714285714285,0.0
MTK0865,1,0,a,v,0.0,
MTK0865,1,0,a,a,0.0,
MTK0866,1,0,v,v,0.14285714285714285,1.0
MTK0866,1,0,v,a,0.0,
MTK0866,1,0,a,v,0.0,
MTK0866,1,0,a,a,0.14285714285714285,0.0
MTK0867,1,0,v,v,0.0,
MTK0867,1,0,v,a,0.0,
MTK0867,1,0,a,v,0.0,
MTK0867,1,0,a,a,0.0,
MTK0868,1,0,v,v,0.14285714285714285,0.0
MTK0868,1,0,v,a,0.14285714285714285,0.0
MTK0868,1,0,a,v,0.0,
MTK0868,1,0,a,a,0.0,
MTK0870,1,0,v,v,0.14285714285714285,0.0
MTK0870,1,0,v,a,0.5,0.6666666666666666
MTK0870,1,0,a,v,0.42857142857142855,0.6666666666666666
MTK0870,1,0,a,a,0.42857142857142855,0.0
MTK0871,1,0,v,v,0.0,
MTK0871,1,0,v,a,0.0,
MTK0871,1,0,a,v,0.2857142857142857,0.0
MTK0871,1,0,a,a,0.14285714285714285,0.0
MTK0873,1,0,v,v,0.0,
MTK0873,1,0,v,a,0.0,
MTK0873,1,0,a,v,0.0,
MTK0873,1,0,a,a,0.0,
MTK0874,1,0,v,v,0.0,
MTK0874,1,0,v,a,0.0,
MTK0874,1,0,a,v,0.14285714285714285,1.0
MTK0874,1,0,a,a,0.0,
MTK0875,1,0,v,v,0.14285714285714285,0.0
MTK0875,1,0,v,a,0.0,
MTK0875,1,0,a,v,0.25,0.0
MTK0875,1,0,a,a,0.0,
MTK0876,1,0,v,v,0.0,
MTK0876,1,0,v,a,0.16666666666666666,0.0
MTK0876,1,0,a,v,0.125,1.0
MTK0876,1,0,a,a,0.0,
MTK0877,1,0,v,v,0.0,
MTK0877,1,0,v,a,0.0,
MTK0877,1,0,a,v,0.125,0.0
MTK0877,1,0,a,a,0.0,
MTK0878,1,0,v,v,0.14285714285714285,1.0
MTK0878,1,0,v,a,0.0,
MTK0878,1,0,a,v,0.0,
MTK0878,1,0,a,a,0.2857142857142857,0.0
MTK0879,1,0,v,v,0.0,
MTK0879,1,0,v,a,0.0,
MTK0879,1,0,a,v,0.0,
MTK0879,1,0,a,a,0.0,
MTK0881,1,1,v,v,0.42857142857142855,0.3076923076923077
MTK0881,1,1,v,a,0.42857142857142855,0.2631578947368421
MTK0881,1,1,a,v,0.25,0.0
MTK0881,1,1,a,a,0.14285714285714285,0.0
MTK0882,1,0,v,v,0.14285714285714285,0.0
MTK0882,1,0,v,a,0.125,0.0
MTK0882,1,0,a,v,0.0,
MTK0882,1,0,a,a,0.14285714285714285,0.0
MTK0885,1,0,v,v,0.0,
MTK0885,1,0,v,a,0.0,
MTK0885,1,0,a,v,0.0,
MTK0885,1,0,a,a,0.0,
MTK0886,1,0,v,v,0.2857142857142857,1.0
MTK0886,1,0,v,a,0.125,0.0
MTK0886,1,0,a,v,0.3333333333333333,0.0
MTK0886,1,0,a,a,0.0,
MTK0887,1,0,v,v,0.14285714285714285,0.0
MTK0887,1,0,v,a,0.25,0.0
MTK0887,1,0,a,v,0.14285714285714285,0.0
MTK0887,1,0,a,a,0.0,
MTK0888,1,0,v,v,0.2857142857142857,0.0
MTK0888,1,0,v,a,0.125,1.0
MTK0888,1,0,a,v,0.0,
MTK0888,1,0,a,a,0.2857142857142857,0.0
MTK0889,1,0,v,v,0.0,
MTK0889,1,0,v,a,0.0,
MTK0889,1,0,a,v,0.0,
MTK0889,1,0,a,a,0.0,
MTK0891,1,1,v,v,0.0,
MTK0891,1,1,v,a,0.0,
MTK0891,1,1,a,v,0.0,
MTK0891,1,1,a,a,0.0,
MTK0892,1,1,v,v,0.0,
MTK0892,1,1,v,a,0.125,1.0
MTK0892,1,1,a,v,0.0,
MTK0892,1,1,a,a,0.14285714285714285,0.0
MTK0893,1,0,v,v,0.0,
MTK0893,1,0,v,a,0.0,
MTK0893,1,0,a,v,0.0,
MTK0893,1,0,a,a,0.0,
MTK0895,1,1,v,v,0.0,
MTK0895,1,1,v,a,0.5,0.5
MTK0895,1,1,a,v,0.0,
MTK0895,1,1,a,a,0.5714285714285714,0.07692307692307693
MTK0896,1,0,v,v,0.2857142857142857,0.3333333333333333
MTK0896,1,0,v,a,0.14285714285714285,0.0
MTK0896,1,0,a,v,0.0,
MTK0896,1,0,a,a,0.0,
MTK0897,1,0,v,v,0.14285714285714285,1.0
MTK0897,1,0,v,a,0.125,0.0
MTK0897,1,0,a,v,0.2857142857142857,0.5
MTK0897,1,0,a,a,0.0,
MTK0898,1,0,v,v,0.0,
MTK0898,1,0,v,a,0.0,
MTK0898,1,0,a,v,0.0,
MTK0898,1,0,a,a,0.0,
MTK0899,1,0,v,v,0.14285714285714285,0.0
MTK0899,1,0,v,a,0.25,0.0
MTK0899,1,0,a,v,0.5,0.23076923076923078
MTK0899,1,0,a,a,0.0,
MTK0900,1,0,v,v,0.14285714285714285,0.0
MTK0900,1,0,v,a,0.125,0.0
MTK0900,1,0,a,v,0.14285714285714285,1.0
MTK0900,1,0,a,a,0.2857142857142857,0.5
MTK0901,1,0,v,v,0.0,
MTK0901,1,0,v,a,0.0,
MTK0901,1,0,a,v,0.0,
MTK0901,1,0,a,a,0.0,
MTK0902,1,0,v,v,0.0,
MTK0902,1,0,v,a,0.0,
MTK0902,1,0,a,v,0.3333333333333333,0.0
MTK0902,1,0,a,a,0.0,
MTK0904,1,1,v,v,0.14285714285714285,
MTK0904,1,1,v,a,0.125,0.0
MTK0904,1,1,a,v,0.5,0.7692307692307692
MTK0904,1,1,a,a,0.14285714285714285,1.0
MTK0905,1,0,v,v,0.14285714285714285,1.0
MTK0905,1,0,v,a,0.25,0.625
MTK0905,1,0,a,v,0.14285714285714285,1.0
MTK0905,1,0,a,a,0.5714285714285714,0.0
MTK0906,1,0,v,v,0.0,
MTK0906,1,0,v,a,0.14285714285714285,0.0
MTK0906,1,0,a,v,0.0,
MTK0906,1,0,a,a,0.14285714285714285,0.0
MTK0909,1,1,v,v,0.0,
MTK0909,1,1,v,a,0.0,
MTK0909,1,1,a,v,0.0,
MTK0909,1,1,a,a,0.0,
MTK0910,1,0,v,v,0.0,
MTK0910,1,0,v,a,0.0,
MTK0910,1,0,a,v,0.0,
MTK0910,1,0,a,a,0.0,
MTK0912,1,0,v,v,0.0,
MTK0912,1,0,v,a,0.0,
MTK0912,1,0,a,v,0.0,
MTK0912,1,0,a,a,0.0,
MTK0913,1,0,v,v,0.0,
MTK0913,1,0,v,a,0.375,0.0
MTK0913,1,0,a,v,0.2857142857142857,1.0
MTK0913,1,0,a,a,0.14285714285714285,0.0
MTK0914,1,0,v,v,0.0,
MTK0914,1,0,v,a,0.0,
MTK0914,1,0,a,v,0.125,1.0
MTK0914,1,0,a,a,0.0,
MTK0915,1,0,v,v,0.5714285714285714,0.5
MTK0915,1,0,v,a,0.16666666666666666,0.0
MTK0915,1,0,a,v,0.625,0.14285714285714285
MTK0915,1,0,a,a,0.14285714285714285,0.0
MTK0916,1,0,v,v,0.2857142857142857,1.0
MTK0916,1,0,v,a,0.0,
MTK0916,1,0,a,v,0.0,
MTK0916,1,0,a,a,0.14285714285714285,1.0
MTK0917,1,0,v,v,0.0,
MTK0917,1,0,v,a,0.0,
MTK0917,1,0,a,v,0.0,
MTK0917,1,0,a,a,0.0,
MTK0920,1,0,v,v,0.0,
MTK0920,1,0,v,a,0.0,
MTK0920,1,0,a,v,0.0,
MTK0920,1,0,a,a,0.14285714285714285,0.0
MTK0923,1,0,v,v,0.0,
MTK0923,1,0,v,a,0.125,0.0
MTK0923,1,0,a,v,0.0,
MTK0923,1,0,a,a,0.14285714285714285,0.0
MTK0924,1,0,v,v,0.0,
MTK0924,1,0,v,a,0.16666666666666666,1.0
MTK0924,1,0,a,v,0.0,
MTK0924,1,0,a,a,0.0,
MTK0925,1,0,v,v,0.0,
MTK0925,1,0,v,a,0.0,
MTK0925,1,0,a,v,0.0,
MTK0925,1,0,a,a,0.0,
MTK0926,1,0,v,v,0.0,
MTK0926,1,0,v,a,0.0,
MTK0926,1,0,a,v,0.0,
MTK0926,1,0,a,a,0.0,
MTK0927,1,1,v,v,0.14285714285714285,0.0
MTK0927,1,1,v,a,0.0,
MTK0927,1,1,a,v,0.0,
MTK0927,1,1,a,a,0.14285714285714285,0.0
MTK0928,1,0,v,v,0.2857142857142857,0.0
MTK0928,1,0,v,a,0.0,
MTK0928,1,0,a,v,0.0,
MTK0928,1,0,a,a,0.14285714285714285,0.0
MTK0929,1,0,v,v,0.0,
MTK0929,1,0,v,a,0.16666666666666666,1.0
MTK0929,1,0,a,v,0.0,
MTK0929,1,0,a,a,0.0,
MTK0930,1,1,v,v,0.14285714285714285,1.0
MTK0930,1,1,v,a,0.0,
MTK0930,1,1,a,v,0.0,
MTK0930,1,1,a,a,0.0,
MTK0931,1,0,v,v,0.0,
MTK0931,1,0,v,a,0.0,
MTK0931,1,0,a,v,0.0,
MTK0931,1,0,a,a,0.0,
MTK0932,1,1,v,v,0.0,
MTK0932,1,1,v,a,0.0,
MTK0932,1,1,a,v,0.25,1.0
MTK0932,1,1,a,a,0.14285714285714285,
MTK0933,1,1,v,v,0.2857142857142857,0.5
MTK0933,1,1,v,a,0.125,1.0
MTK0933,1,1,a,v,0.2857142857142857,0.4285714285714286
MTK0933,1,1,a,a,0.14285714285714285,0.0
MTK0934,1,1,v,v,0.0,
MTK0934,1,1,v,a,0.0,
MTK0934,1,1,a,v,0.0,
MTK0934,1,1,a,a,0.42857142857142855,0.15789473684210528
MTK0935,1,0,v,v,0.0,
MTK0935,1,0,v,a,0.0,
MTK0935,1,0,a,v,0.0,
MTK0935,1,0,a,a,0.0,
MTK0936,1,0,v,v,0.14285714285714285,0.0
MTK0936,1,0,v,a,0.375,0.0
MTK0936,1,0,a,v,0.0,
MTK0936,1,0,a,a,0.0,
MTK0937,1,0,v,v,0.0,
MTK0937,1,0,v,a,0.25,0.16666666666666669
MTK0937,1,0,a,v,0.3333333333333333,0.0
MTK0937,1,0,a,a,0.14285714285714285,0.0
MTK0938,1,0,v,v,0.14285714285714285,1.0
MTK0938,1,0,v,a,0.2857142857142857,0.5
MTK0938,1,0,a,v,0.0,
MTK0938,1,0,a,a,0.0,
MTK0939,1,0,v,v,0.0,
MTK0939,1,0,v,a,0.0,
MTK0939,1,0,a,v,0.125,0.0
MTK0939,1,0,a,a,0.0,
MTK0940,1,0,v,v,0.7142857142857143,0.5454545454545454
MTK0940,1,0,v,a,0.6666666666666666,0.0
MTK0940,1,0,a,v,0.5,0.6666666666666666
